Year,Province,District,Latitude,Longitude,Elevation,Month,Cases,Temp_avg,Precipitation_avg,Humidity_avg
2021,Uva,Badulla,6.9947276,81.03797,676,7,52,23.1875,3.4392857142857136,77.75
2021,Uva,Moneragala,6.8541303,81.35636,152,7,43,29.098214285714285,2.357142857142857,68.60714285714286
2021,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,7,93,26.54642857142857,14.21785714285714,88.39285714285714
2021,Sabaragamuwa,Kegalle,7.275923,80.32176,172,7,73,26.24821428571429,9.360714285714286,85.71428571428571
2019,Western,Colombo,6.924429,79.90725,4,8,1903,26.65,12.950000000000001,87.07142857142857
2019,Western,Gampaha,7.0650263,79.96622,19,8,2059,26.432142857142857,15.339285714285712,88.28571428571429
2019,Western,Kalutara,6.572935,80.02519,5,8,1095,26.53214285714286,13.578571428571431,86.92857142857143
2019,Central,Kandy,7.275923,80.62659,499,8,677,23.373214285714283,4.428571428571429,83.75
2019,Central,Matale,7.4868193,80.52632,362,8,73,25.77857142857143,8.110714285714286,86.82142857142857
2019,Central,Nuwara Eliya,6.9947276,80.73418,1865,8,31,15.225000000000001,8.1,93.85714285714286
2019,Southern,Galle,6.0808434,80.23373,8,8,956,26.314285714285717,15.382142857142862,86.75
2019,Southern,Hambantota,5.940246,80.55,6,8,271,26.892857142857146,10.135714285714286,85.28571428571429
2019,Southern,Matara,6.1511426,81.127815,8,8,717,27.73571428571428,3.553571428571428,80.14285714285714
2019,Northern,Jaffna,9.66608,80.034874,8,8,110,28.53214285714286,2.7607142857142857,80.32142857142857
2019,Northern,Kilinochchi,9.384886,80.38228,19,8,5,29.526785714285715,0.8928571428571427,71.42857142857143
2019,Northern,Mannar,8.963093,79.96543,5,8,2,28.90892857142857,1.1821428571428572,76.5
2019,Northern,Vavuniya,8.752197,80.53448,104,8,15,28.90357142857143,2.5035714285714286,74.25
2019,Northern,Mulativu,9.244288,80.789246,5,8,7,30.351785714285707,1.5821428571428573,68.17857142857143
2019,Eastern,Batticaloa,7.6977153,81.65106,10,8,96,30.224999999999998,3.0357142857142856,69.75
2019,Eastern,Ampara,7.275923,81.693474,38,8,66,30.62857142857143,2.2642857142857142,66.5
2019,Eastern,Trincomalee,8.611599,81.170395,8,8,52,29.685714285714283,2.185714285714286,69.82142857142857
2019,North Western,Kurunegala,7.4868193,80.37352,129,8,263,25.27857142857143,8.110714285714286,86.71428571428571
2019,North Western,Puttalam,8.04921,79.84615,4,8,150,27.466071428571432,6.5321428571428575,83.17857142857143
2019,North central,Anuradhapura,8.330404,80.42882,95,8,103,28.408928571428575,3.3,77.42857142857143
2019,North central,Polonnaruwa,7.908612,81.01536,56,8,43,30.082142857142863,0.6107142857142858,64.67857142857143
2019,Uva,Badulla,6.9947276,81.03797,676,8,144,24.267857142857142,3.4821428571428568,71.92857142857143
2019,Uva,Moneragala,6.8541303,81.35636,152,8,11,28.530357142857135,1.3214285714285714,70.96428571428571
2019,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,8,439,26.096428571428568,20.432142857142857,90.0
2019,Sabaragamuwa,Kegalle,7.275923,80.32176,172,8,258,25.708928571428572,13.93214285714286,87.75
2020,Western,Colombo,6.924429,79.90725,4,8,231,26.94464285714286,6.785714285714284,86.35714285714286
2020,Western,Gampaha,7.0650263,79.96622,19,8,216,26.830357142857142,6.935714285714286,86.60714285714286
2020,Western,Kalutara,6.572935,80.02519,5,8,101,26.889285714285716,5.099999999999999,85.21428571428571
2020,Central,Kandy,7.275923,80.62659,499,8,406,23.307142857142853,4.189285714285714,82.67857142857143
2020,Central,Matale,7.4868193,80.52632,362,8,19,26.341071428571425,5.092857142857143,83.03571428571429
2020,Central,Nuwara Eliya,6.9947276,80.73418,1865,8,9,15.285714285714288,8.125000000000002,90.0
2020,Southern,Galle,6.0808434,80.23373,8,8,60,26.70357142857143,6.34642857142857,85.0
2020,Southern,Hambantota,5.940246,80.55,6,8,17,26.992857142857144,3.239285714285714,85.67857142857143
2020,Southern,Matara,6.1511426,81.127815,8,8,17,28.423214285714284,1.6821428571428567,75.92857142857143
2020,Northern,Jaffna,9.66608,80.034874,8,8,26,28.43214285714286,1.1285714285714286,81.82142857142857
2020,Northern,Kilinochchi,9.384886,80.38228,19,8,3,29.960714285714282,0.3821428571428572,68.71428571428571
2020,Northern,Mannar,8.963093,79.96543,5,8,3,28.85,0.35714285714285715,77.14285714285714
2020,Northern,Vavuniya,8.752197,80.53448,104,8,2,29.201785714285716,0.7999999999999999,71.96428571428571
2020,Northern,Mulativu,9.244288,80.789246,5,8,3,30.183928571428574,1.275,70.03571428571429
2020,Eastern,Batticaloa,7.6977153,81.65106,10,8,40,30.2875,0.41071428571428575,66.35714285714286
2020,Eastern,Ampara,7.275923,81.693474,38,8,25,30.82857142857143,0.5999999999999999,64.64285714285714
2020,Eastern,Trincomalee,8.611599,81.170395,8,8,5,30.17142857142857,0.6357142857142858,67.32142857142857
2020,North Western,Kurunegala,7.4868193,80.37352,129,8,69,25.841071428571425,5.092857142857143,83.03571428571429
2020,North Western,Puttalam,8.04921,79.84615,4,8,35,27.525,2.6892857142857145,83.78571428571429
2020,North central,Anuradhapura,8.330404,80.42882,95,8,9,28.39107142857143,0.9928571428571431,76.96428571428571
2020,North central,Polonnaruwa,7.908612,81.01536,56,8,4,30.45535714285714,0.3892857142857143,62.25
2020,Uva,Badulla,6.9947276,81.03797,676,8,21,24.246428571428574,1.6285714285714283,68.57142857142857
2020,Uva,Moneragala,6.8541303,81.35636,152,8,0,29.30535714285714,0.3428571428571428,65.53571428571429
2020,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,8,174,26.528571428571432,10.585714285714285,86.39285714285714
2020,Sabaragamuwa,Kegalle,7.275923,80.32176,172,8,64,26.460714285714282,8.72142857142857,82.92857142857143
2021,Western,Colombo,6.924429,79.90725,4,8,455,26.59464285714286,9.160714285714286,85.96428571428571
2021,Western,Gampaha,7.0650263,79.96622,19,8,181,26.487499999999997,8.792857142857144,86.82142857142857
2021,Western,Kalutara,6.572935,80.02519,5,8,131,26.48392857142857,8.62857142857143,85.57142857142857
2021,Central,Kandy,7.275923,80.62659,499,8,86,23.139285714285712,2.9428571428571426,84.14285714285714
2021,Central,Matale,7.4868193,80.52632,362,8,37,25.78214285714286,5.389285714285714,86.0
2021,Central,Nuwara Eliya,6.9947276,80.73418,1865,8,8,15.216071428571428,5.821428571428572,93.82142857142857
2021,Southern,Galle,6.0808434,80.23373,8,8,31,26.189285714285717,9.346428571428572,85.71428571428571
2021,Southern,Hambantota,5.940246,80.55,6,8,24,26.548214285714288,5.242857142857142,85.57142857142857
2021,Southern,Matara,6.1511426,81.127815,8,8,55,28.487499999999997,1.5107142857142857,73.82142857142857
2021,Northern,Jaffna,9.66608,80.034874,8,8,1,28.607142857142854,1.4571428571428569,79.89285714285714
2021,Northern,Kilinochchi,9.384886,80.38228,19,8,1,29.66428571428571,1.167857142857143,69.57142857142857
2021,Northern,Mannar,8.963093,79.96543,5,8,1,28.88928571428572,0.8214285714285715,76.07142857142857
2021,Northern,Vavuniya,8.752197,80.53448,104,8,2,29.23392857142857,2.1321428571428576,71.60714285714286
2021,Northern,Mulativu,9.244288,80.789246,5,8,0,29.887500000000003,2.010714285714286,70.35714285714286
2021,Eastern,Batticaloa,7.6977153,81.65106,10,8,7,29.635714285714293,3.221428571428572,72.5
2021,Eastern,Ampara,7.275923,81.693474,38,8,2,29.83392857142857,2.967857142857143,71.17857142857143
2021,Eastern,Trincomalee,8.611599,81.170395,8,8,4,29.748214285714287,2.242857142857143,69.78571428571429
2021,North Western,Kurunegala,7.4868193,80.37352,129,8,93,25.28214285714286,5.389285714285714,85.89285714285714
2021,North Western,Puttalam,8.04921,79.84615,4,8,25,27.52321428571429,1.625,82.25
2021,North central,Anuradhapura,8.330404,80.42882,95,8,24,28.61785714285714,1.471428571428571,75.46428571428571
2021,North central,Polonnaruwa,7.908612,81.01536,56,8,9,29.99285714285714,1.292857142857143,64.96428571428571
2021,Uva,Badulla,6.9947276,81.03797,676,8,20,23.19107142857143,6.335714285714287,76.67857142857143
2021,Uva,Moneragala,6.8541303,81.35636,152,8,8,29.25892857142857,2.753571428571429,67.14285714285714
2021,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,8,57,26.08749999999999,16.150000000000002,88.85714285714286
2021,Sabaragamuwa,Kegalle,7.275923,80.32176,172,8,26,25.75,9.30357142857143,86.39285714285714
2019,Western,Colombo,6.924429,79.90725,4,9,1462,26.355357142857144,12.203571428571431,88.35714285714286
2019,Western,Gampaha,7.0650263,79.96622,19,9,1515,26.312500000000007,12.421428571428573,89.07142857142857
2019,Western,Kalutara,6.572935,80.02519,5,9,737,26.278571428571425,11.871428571428572,87.89285714285714
2019,Central,Kandy,7.275923,80.62659,499,9,784,23.771428571428572,2.7714285714285714,81.57142857142857
2019,Central,Matale,7.4868193,80.52632,362,9,62,25.85535714285714,5.971428571428571,85.85714285714286
2019,Central,Nuwara Eliya,6.9947276,80.73418,1865,9,32,15.521428571428574,7.710714285714286,93.53571428571429
2019,Southern,Galle,6.0808434,80.23373,8,9,470,26.026785714285715,13.778571428571428,87.82142857142857
2019,Southern,Hambantota,5.940246,80.55,6,9,199,26.564285714285717,11.307142857142855,86.0
2019,Southern,Matara,6.1511426,81.127815,8,9,383,27.205357142857142,5.046428571428571,82.64285714285714
2019,Northern,Jaffna,9.66608,80.034874,8,9,154,28.03928571428571,4.089285714285714,81.57142857142857
2019,Northern,Kilinochchi,9.384886,80.38228,19,9,13,29.382142857142853,1.8142857142857145,71.78571428571429
2019,Northern,Mannar,8.963093,79.96543,5,9,1,28.59285714285715,1.5571428571428574,76.96428571428571
2019,Northern,Vavuniya,8.752197,80.53448,104,9,28,28.667857142857144,2.517857142857143,75.10714285714286
2019,Northern,Mulativu,9.244288,80.789246,5,9,1,29.612499999999997,4.7178571428571425,73.82142857142857
2019,Eastern,Batticaloa,7.6977153,81.65106,10,9,66,28.52857142857143,5.185714285714285,80.0
2019,Eastern,Ampara,7.275923,81.693474,38,9,53,29.46785714285714,7.628571428571429,74.46428571428571
2019,Eastern,Trincomalee,8.611599,81.170395,8,9,45,29.217857142857145,5.203571428571429,74.60714285714286
2019,North Western,Kurunegala,7.4868193,80.37352,129,9,195,25.35535714285714,5.971428571428571,85.82142857142857
2019,North Western,Puttalam,8.04921,79.84615,4,9,159,27.126785714285717,4.942857142857143,85.03571428571429
2019,North central,Anuradhapura,8.330404,80.42882,95,9,54,28.251785714285713,3.8214285714285707,78.32142857142857
2019,North central,Polonnaruwa,7.908612,81.01536,56,9,36,29.958928571428572,4.078571428571429,67.25
2019,Uva,Badulla,6.9947276,81.03797,676,9,126,23.237500000000004,8.04642857142857,79.21428571428571
2019,Uva,Moneragala,6.8541303,81.35636,152,9,0,27.95714285714286,4.7821428571428575,75.82142857142857
2019,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,9,415,26.164285714285718,14.35,89.64285714285714
2019,Sabaragamuwa,Kegalle,7.275923,80.32176,172,9,317,25.773214285714282,7.489285714285715,86.32142857142857
2020,Western,Colombo,6.924429,79.90725,4,9,192,26.276785714285708,12.589285714285712,87.96428571428571
2020,Western,Gampaha,7.0650263,79.96622,19,9,171,26.146428571428572,14.424999999999997,89.25
2020,Western,Kalutara,6.572935,80.02519,5,9,82,26.28214285714286,11.432142857142855,87.28571428571429
2020,Central,Kandy,7.275923,80.62659,499,9,275,22.989285714285707,5.6607142857142865,85.96428571428571
2020,Central,Matale,7.4868193,80.52632,362,9,15,25.560714285714283,10.03214285714286,88.57142857142857
2020,Central,Nuwara Eliya,6.9947276,80.73418,1865,9,8,15.08035714285714,10.83571428571428,94.35714285714286
2020,Southern,Galle,6.0808434,80.23373,8,9,67,26.137499999999996,11.14285714285714,87.07142857142857
2020,Southern,Hambantota,5.940246,80.55,6,9,12,26.558928571428567,6.889285714285714,86.42857142857143
2020,Southern,Matara,6.1511426,81.127815,8,9,15,28.023214285714285,1.953571428571429,77.28571428571429
2020,Northern,Jaffna,9.66608,80.034874,8,9,55,28.144642857142856,2.8571428571428577,81.21428571428571
2020,Northern,Kilinochchi,9.384886,80.38228,19,9,1,29.316071428571426,2.0714285714285716,72.03571428571429
2020,Northern,Mannar,8.963093,79.96543,5,9,1,28.507142857142853,1.3642857142857145,77.67857142857143
2020,Northern,Vavuniya,8.752197,80.53448,104,9,1,28.335714285714282,3.342857142857143,76.28571428571429
2020,Northern,Mulativu,9.244288,80.789246,5,9,1,29.567857142857143,2.9607142857142854,72.64285714285714
2020,Eastern,Batticaloa,7.6977153,81.65106,10,9,48,28.72142857142857,7.1571428571428575,77.92857142857143
2020,Eastern,Ampara,7.275923,81.693474,38,9,43,29.65535714285714,3.528571428571429,72.21428571428571
2020,Eastern,Trincomalee,8.611599,81.170395,8,9,3,29.137500000000003,3.4178571428571423,73.5
2020,North Western,Kurunegala,7.4868193,80.37352,129,9,30,25.060714285714283,10.03214285714286,88.57142857142857
2020,North Western,Puttalam,8.04921,79.84615,4,9,10,26.976785714285715,6.389285714285713,85.39285714285714
2020,North central,Anuradhapura,8.330404,80.42882,95,9,12,27.596428571428568,4.564285714285715,81.17857142857143
2020,North central,Polonnaruwa,7.908612,81.01536,56,9,7,29.35535714285714,1.5357142857142863,69.14285714285714
2020,Uva,Badulla,6.9947276,81.03797,676,9,14,23.123214285714283,5.753571428571428,78.89285714285714
2020,Uva,Moneragala,6.8541303,81.35636,152,9,0,28.521428571428572,3.15,71.14285714285714
2020,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,9,90,25.973214285714292,17.54642857142857,90.28571428571429
2020,Sabaragamuwa,Kegalle,7.275923,80.32176,172,9,55,25.50892857142857,14.689285714285715,88.53571428571429
2021,Western,Colombo,6.924429,79.90725,4,9,572,26.683928571428574,9.196428571428571,85.96428571428571
2021,Western,Gampaha,7.0650263,79.96622,19,9,256,26.59285714285715,9.657142857142855,87.21428571428571
2021,Western,Kalutara,6.572935,80.02519,5,9,112,26.646428571428572,8.750000000000002,85.46428571428571
2021,Central,Kandy,7.275923,80.62659,499,9,93,23.485714285714288,3.3500000000000005,84.14285714285714
2021,Central,Matale,7.4868193,80.52632,362,9,15,25.925000000000004,5.750000000000001,86.67857142857143
2021,Central,Nuwara Eliya,6.9947276,80.73418,1865,9,9,15.453571428571426,6.846428571428572,93.85714285714286
2021,Southern,Galle,6.0808434,80.23373,8,9,41,26.401785714285715,9.582142857142857,85.64285714285714
2021,Southern,Hambantota,5.940246,80.55,6,9,23,26.77857142857143,6.3999999999999995,85.21428571428571
2021,Southern,Matara,6.1511426,81.127815,8,9,35,28.40357142857142,1.7214285714285713,75.75
2021,Northern,Jaffna,9.66608,80.034874,8,9,0,28.4125,2.9107142857142856,81.07142857142857
2021,Northern,Kilinochchi,9.384886,80.38228,19,9,0,29.701785714285712,1.7964285714285713,70.96428571428571
2021,Northern,Mannar,8.963093,79.96543,5,9,0,28.978571428571435,0.9678571428571427,76.0
2021,Northern,Vavuniya,8.752197,80.53448,104,9,0,29.23214285714286,4.021428571428571,73.35714285714286
2021,Northern,Mulativu,9.244288,80.789246,5,9,0,29.769642857142856,3.9499999999999993,73.07142857142857
2021,Eastern,Batticaloa,7.6977153,81.65106,10,9,7,29.478571428571428,3.757142857142857,75.03571428571429
2021,Eastern,Ampara,7.275923,81.693474,38,9,9,29.89285714285714,3.925,71.5
2021,Eastern,Trincomalee,8.611599,81.170395,8,9,10,29.669642857142865,2.875,71.89285714285714
2021,North Western,Kurunegala,7.4868193,80.37352,129,9,52,25.425000000000004,5.750000000000001,86.60714285714286
2021,North Western,Puttalam,8.04921,79.84615,4,9,17,27.575000000000006,3.132142857142857,82.39285714285714
2021,North central,Anuradhapura,8.330404,80.42882,95,9,13,28.45357142857143,3.310714285714286,77.64285714285714
2021,North central,Polonnaruwa,7.908612,81.01536,56,9,7,30.214285714285708,3.007142857142857,65.85714285714286
2021,Uva,Badulla,6.9947276,81.03797,676,9,25,23.0625,6.1000000000000005,79.10714285714286
2021,Uva,Moneragala,6.8541303,81.35636,152,9,11,29.160714285714285,2.7464285714285706,69.64285714285714
2021,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,9,44,26.417857142857144,14.382142857142858,89.28571428571429
2021,Sabaragamuwa,Kegalle,7.275923,80.32176,172,9,19,25.9375,9.110714285714286,86.82142857142857
2019,Western,Colombo,6.924429,79.90725,4,10,2593,25.89821428571429,16.79642857142857,89.67857142857143
2019,Western,Gampaha,7.0650263,79.96622,19,10,2070,25.926785714285714,19.90357142857143,89.92857142857143
2019,Western,Kalutara,6.572935,80.02519,5,10,988,25.889285714285716,14.921428571428567,88.75
2019,Central,Kandy,7.275923,80.62659,499,10,1502,22.80892857142857,14.314285714285715,88.17857142857143
2019,Central,Matale,7.4868193,80.52632,362,10,275,25.571428571428577,18.060714285714287,88.75
2019,Central,Nuwara Eliya,6.9947276,80.73418,1865,10,52,15.367857142857144,15.439285714285711,92.21428571428571
2019,Southern,Galle,6.0808434,80.23373,8,10,536,25.65357142857143,16.064285714285713,88.35714285714286
2019,Southern,Hambantota,5.940246,80.55,6,10,224,26.232142857142854,11.317857142857145,86.10714285714286
2019,Southern,Matara,6.1511426,81.127815,8,10,493,26.433928571428574,8.642857142857142,85.92857142857143
2019,Northern,Jaffna,9.66608,80.034874,8,10,538,27.15714285714286,8.010714285714286,84.96428571428571
2019,Northern,Kilinochchi,9.384886,80.38228,19,10,22,27.135714285714286,8.896428571428572,84.32142857142857
2019,Northern,Mannar,8.963093,79.96543,5,10,22,26.86071428571428,7.260714285714285,84.53571428571429
2019,Northern,Vavuniya,8.752197,80.53448,104,10,60,26.575000000000003,11.078571428571431,87.32142857142857
2019,Northern,Mulativu,9.244288,80.789246,5,10,18,26.923214285714288,6.982142857142857,85.85714285714286
2019,Eastern,Batticaloa,7.6977153,81.65106,10,10,164,26.526785714285715,13.72142857142857,87.42857142857143
2019,Eastern,Ampara,7.275923,81.693474,38,10,83,26.478571428571424,14.614285714285716,88.5
2019,Eastern,Trincomalee,8.611599,81.170395,8,10,85,26.557142857142857,7.321428571428571,85.78571428571429
2019,North Western,Kurunegala,7.4868193,80.37352,129,10,350,25.071428571428573,18.060714285714287,88.71428571428571
2019,North Western,Puttalam,8.04921,79.84615,4,10,355,26.39821428571429,21.517857142857146,88.64285714285714
2019,North central,Anuradhapura,8.330404,80.42882,95,10,105,26.748214285714283,13.55714285714286,87.96428571428571
2019,North central,Polonnaruwa,7.908612,81.01536,56,10,51,26.94642857142857,9.632142857142856,85.46428571428571
2019,Uva,Badulla,6.9947276,81.03797,676,10,230,21.480357142857144,14.928571428571427,90.14285714285714
2019,Uva,Moneragala,6.8541303,81.35636,152,10,0,25.4125,15.992857142857144,90.92857142857143
2019,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,10,425,25.85,25.18214285714285,89.35714285714286
2019,Sabaragamuwa,Kegalle,7.275923,80.32176,172,10,332,25.53035714285714,21.632142857142856,88.64285714285714
2020,Western,Colombo,6.924429,79.90725,4,10,151,26.826785714285716,3.710714285714286,84.28571428571429
2020,Western,Gampaha,7.0650263,79.96622,19,10,43,26.71071428571429,3.9571428571428577,85.07142857142857
2020,Western,Kalutara,6.572935,80.02519,5,10,37,26.84285714285714,3.8571428571428577,83.60714285714286
2020,Central,Kandy,7.275923,80.62659,499,10,205,22.99821428571429,3.1607142857142856,83.96428571428571
2020,Central,Matale,7.4868193,80.52632,362,10,14,25.89821428571429,4.446428571428572,85.14285714285714
2020,Central,Nuwara Eliya,6.9947276,80.73418,1865,10,1,15.096428571428568,7.1,90.60714285714286
2020,Southern,Galle,6.0808434,80.23373,8,10,27,26.667857142857144,4.7714285714285705,83.82142857142857
2020,Southern,Hambantota,5.940246,80.55,6,10,10,26.919642857142858,2.967857142857143,84.71428571428571
2020,Southern,Matara,6.1511426,81.127815,8,10,27,28.958928571428572,0.9142857142857144,71.89285714285714
2020,Northern,Jaffna,9.66608,80.034874,8,10,52,28.312499999999996,2.7857142857142856,80.39285714285714
2020,Northern,Kilinochchi,9.384886,80.38228,19,10,3,29.79107142857143,0.5857142857142857,68.75
2020,Northern,Mannar,8.963093,79.96543,5,10,0,29.094642857142855,0.5678571428571427,74.10714285714286
2020,Northern,Vavuniya,8.752197,80.53448,104,10,0,29.305357142857144,2.978571428571429,71.0
2020,Northern,Mulativu,9.244288,80.789246,5,10,0,29.935714285714283,1.582142857142857,69.28571428571429
2020,Eastern,Batticaloa,7.6977153,81.65106,10,10,236,29.54642857142857,1.567857142857143,70.71428571428571
2020,Eastern,Ampara,7.275923,81.693474,38,10,33,30.4375,1.6964285714285714,66.32142857142857
2020,Eastern,Trincomalee,8.611599,81.170395,8,10,5,29.71964285714286,2.6964285714285716,68.85714285714286
2020,North Western,Kurunegala,7.4868193,80.37352,129,10,34,25.39821428571429,4.446428571428572,85.10714285714286
2020,North Western,Puttalam,8.04921,79.84615,4,10,13,27.41428571428571,2.060714285714286,82.75
2020,North central,Anuradhapura,8.330404,80.42882,95,10,11,28.300000000000004,2.0142857142857142,76.85714285714286
2020,North central,Polonnaruwa,7.908612,81.01536,56,10,12,30.139285714285712,1.3214285714285714,64.71428571428571
2020,Uva,Badulla,6.9947276,81.03797,676,10,12,23.59285714285714,1.0357142857142858,68.14285714285714
2020,Uva,Moneragala,6.8541303,81.35636,152,10,0,29.849999999999998,1.9285714285714286,62.714285714285715
2020,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,10,65,26.182142857142857,7.749999999999999,87.64285714285714
2020,Sabaragamuwa,Kegalle,7.275923,80.32176,172,10,37,26.064285714285713,6.1678571428571445,84.85714285714286
2021,Western,Colombo,6.924429,79.90725,4,10,1132,26.45714285714286,10.417857142857143,85.82142857142857
2021,Western,Gampaha,7.0650263,79.96622,19,10,685,26.341071428571425,11.853571428571428,87.32142857142857
2021,Western,Kalutara,6.572935,80.02519,5,10,291,26.51428571428572,9.460714285714287,84.78571428571429
2021,Central,Kandy,7.275923,80.62659,499,10,148,23.158928571428568,6.364285714285714,86.60714285714286
2021,Central,Matale,7.4868193,80.52632,362,10,28,25.88392857142857,9.74642857142857,86.39285714285714
2021,Central,Nuwara Eliya,6.9947276,80.73418,1865,10,10,15.455357142857146,8.075,92.89285714285714
2021,Southern,Galle,6.0808434,80.23373,8,10,69,26.442857142857143,8.800000000000002,83.92857142857143
2021,Southern,Hambantota,5.940246,80.55,6,10,40,26.89642857142857,5.371428571428572,83.64285714285714
2021,Southern,Matara,6.1511426,81.127815,8,10,60,28.057142857142853,4.2821428571428575,77.28571428571429
2021,Northern,Jaffna,9.66608,80.034874,8,10,1,27.353571428571428,9.189285714285715,83.57142857142857
2021,Northern,Kilinochchi,9.384886,80.38228,19,10,0,27.48214285714286,7.260714285714284,81.89285714285714
2021,Northern,Mannar,8.963093,79.96543,5,10,3,27.385714285714286,6.728571428571429,82.0
2021,Northern,Vavuniya,8.752197,80.53448,104,10,3,27.296428571428567,6.442857142857144,82.60714285714286
2021,Northern,Mulativu,9.244288,80.789246,5,10,1,27.951785714285716,5.007142857142858,81.21428571428571
2021,Eastern,Batticaloa,7.6977153,81.65106,10,10,21,27.84821428571429,6.317857142857142,81.92857142857143
2021,Eastern,Ampara,7.275923,81.693474,38,10,13,28.349999999999994,6.007142857142858,78.85714285714286
2021,Eastern,Trincomalee,8.611599,81.170395,8,10,10,27.914285714285718,5.871428571428571,79.60714285714286
2021,North Western,Kurunegala,7.4868193,80.37352,129,10,139,25.38392857142857,9.74642857142857,86.39285714285714
2021,North Western,Puttalam,8.04921,79.84615,4,10,35,26.726785714285715,9.164285714285713,85.71428571428571
2021,North central,Anuradhapura,8.330404,80.42882,95,10,19,27.198214285714283,7.057142857142858,84.14285714285714
2021,North central,Polonnaruwa,7.908612,81.01536,56,10,13,28.451785714285716,5.664285714285713,75.5
2021,Uva,Badulla,6.9947276,81.03797,676,10,105,22.446428571428577,7.103571428571428,82.17857142857143
2021,Uva,Moneragala,6.8541303,81.35636,152,10,12,27.432142857142857,5.075000000000001,77.21428571428571
2021,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,10,91,26.125,13.421428571428574,88.42857142857143
2021,Sabaragamuwa,Kegalle,7.275923,80.32176,172,10,50,25.85892857142857,12.375,86.5
2019,Western,Colombo,6.924429,79.90725,4,11,4217,26.205357142857146,12.667857142857141,89.14285714285714
2019,Western,Gampaha,7.0650263,79.96622,19,11,3154,26.39107142857143,12.789285714285713,88.78571428571429
2019,Western,Kalutara,6.572935,80.02519,5,11,1310,26.175,9.200000000000001,88.25
2019,Central,Kandy,7.275923,80.62659,499,11,2444,23.039285714285718,3.478571428571428,87.35714285714286
2019,Central,Matale,7.4868193,80.52632,362,11,902,25.866071428571427,5.657142857142857,85.53571428571429
2019,Central,Nuwara Eliya,6.9947276,80.73418,1865,11,97,15.517857142857142,4.8,89.35714285714286
2019,Southern,Galle,6.0808434,80.23373,8,11,993,26.18035714285714,7.403571428571428,87.10714285714286
2019,Southern,Hambantota,5.940246,80.55,6,11,263,26.655357142857138,5.960714285714284,85.96428571428571
2019,Southern,Matara,6.1511426,81.127815,8,11,543,26.607142857142858,5.567857142857143,85.92857142857143
2019,Northern,Jaffna,9.66608,80.034874,8,11,2641,27.262500000000003,3.060714285714286,85.0
2019,Northern,Kilinochchi,9.384886,80.38228,19,11,99,27.080357142857146,2.567857142857143,83.75
2019,Northern,Mannar,8.963093,79.96543,5,11,40,27.198214285714286,2.482142857142857,83.85714285714286
2019,Northern,Vavuniya,8.752197,80.53448,104,11,262,26.573214285714286,3.4250000000000003,86.32142857142857
2019,Northern,Mulativu,9.244288,80.789246,5,11,56,27.07857142857143,4.442857142857143,84.78571428571429
2019,Eastern,Batticaloa,7.6977153,81.65106,10,11,511,26.74464285714285,5.949999999999998,86.92857142857143
2019,Eastern,Ampara,7.275923,81.693474,38,11,432,26.72678571428571,8.207142857142857,87.14285714285714
2019,Eastern,Trincomalee,8.611599,81.170395,8,11,536,26.769642857142856,4.667857142857143,84.57142857142857
2019,North Western,Kurunegala,7.4868193,80.37352,129,11,612,25.366071428571427,5.657142857142857,85.5
2019,North Western,Puttalam,8.04921,79.84615,4,11,624,26.964285714285715,4.639285714285713,86.92857142857143
2019,North central,Anuradhapura,8.330404,80.42882,95,11,254,26.74642857142857,3.8642857142857143,87.21428571428571
2019,North central,Polonnaruwa,7.908612,81.01536,56,11,108,26.882142857142856,6.5892857142857135,86.17857142857143
2019,Uva,Badulla,6.9947276,81.03797,676,11,490,21.398214285714285,7.689285714285715,88.89285714285714
2019,Uva,Moneragala,6.8541303,81.35636,152,11,0,25.496428571428567,9.960714285714285,89.21428571428571
2019,Sabaragamuwa,Ratnapura,6.7135324,80.38688,73,11,687,26.200000000000003,8.878571428571428,88.96428571428571
2019,Sabaragamuwa,Kegalle,7.275923,80.32176,172,11,494,26.080357142857142,8.396428571428572,85.64285714285714
2020,Western,Colombo,6.924429,79.90725,4,11,59,26.475,13.275,87.25
2020,Western,Gampaha,7.0650263,79.96622,19,11,51,26.519642857142863,14.189285714285715,87.39285714285714
2020,Western,Kalutara,6.572935,80.02519,5,11,33,26.45892857142858,9.05357142857143,86.57142857142857
2020,Central,Kandy,7.275923,80.62659,499,11,115,23.276785714285722,6.339285714285715,86.75
2020,Central,Matale,7.4868193,80.52632,362,11,14,25.90892857142857,7.803571428571429,86.0
2020,Central,Nuwara Eliya,6.9947276,80.73418,1865,11,0,15.74821428571429,9.317857142857141,90.92857142857143
2020,Southern,Galle,6.0808434,80.23373,8,11,17,26.187499999999993,18.821428571428573,86.85714285714286
2020,Southern,Hambantota,5.940246,80.55,6,11,6,26.77857142857143,6.9607142857142845,85.39285714285714
